# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.131000000000000000e+03 5.373652070581098616e-01 -9.019201257360213997e-03 0.000000000000000000e+00 -9.019201257360213997e-03 0.000000000000000000e+00 7.319215579442577696e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.465269333675636609e-03
6.132000000000000000e+03 5.370528471700976025e-01 -9.014669493253711641e-03 0.000000000000000000e+00 -9.014669493253711641e-03 0.000000000000000000e+00 7.315098556665958901e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.463938112634239369e-03
6.133000000000000000e+03 5.367288390700423184e-01 -9.010206981617328859e-03 0.000000000000000000e+00 -9.010206981617328859e-03 0.000000000000000000e+00 7.310991799765986267e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.462607963799884898e-03
6.134000000000000000e+03 5.363973309865308625e-01 -9.005790903004372294e-03 0.000000000000000000e+00 -9.005790903004372294e-03 0.000000000000000000e+00 7.306891468368626255e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.461278776546898778e-03
6.135000000000000000e+03 5.360627507013676629e-01 -9.001395482552644253e-03 0.000000000000000000e+00 -9.001395482552644253e-03 0.000000000000000000e+00 7.302798081285880039e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.459950430147444425e-03
6.136000000000000000e+03 5.357296352031490905e-01 -8.996996661930127190e-03 0.000000000000000000e+00 -8.996996661930127190e-03 0.000000000000000000e+00 7.298708410984035104e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.458622798389032596e-03
6.137000000000000000e+03 5.354024567253624634e-01 -8.992567874879071887e-03 0.000000000000000000e+00 -8.992567874879071887e-03 0.000000000000000000e+00 7.294621492761266084e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.457295754364515306e-03
6.138000000000000000e+03 5.350854518361494172e-01 -8.988086202769156666e-03 0.000000000000000000e+00 -8.988086202769156666e-03 0.000000000000000000e+00 7.290534975376988802e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.455969175287925396e-03
6.139000000000000000e+03 5.347823858325811974e-01 -8.983529560211459333e-03 0.000000000000000000e+00 -8.983529560211459333e-03 0.000000000000000000e+00 7.286448895865864188e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.454642947123755269e-03
6.140000000000000000e+03 5.344967042884266606e-01 -8.978880475659475197e-03 0.000000000000000000e+00 -8.978880475659475197e-03 0.000000000000000000e+00 7.282360533863242551e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.453316968842752251e-03
6.141000000000000000e+03 5.342309630276552701e-01 -8.974124551227941754e-03 0.000000000000000000e+00 -8.974124551227941754e-03 0.000000000000000000e+00 7.278268914247799926e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.451991156195283031e-03
6.142000000000000000e+03 5.339869526057793303e-01 -8.969251003923118040e-03 0.000000000000000000e+00 -8.969251003923118040e-03 0.000000000000000000e+00 7.274174842570135628e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.450665444793063842e-03
6.143000000000000000e+03 5.337658524330997079e-01 -8.964255267803311611e-03 0.000000000000000000e+00 -8.964255267803311611e-03 0.000000000000000000e+00 7.270076471947523912e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.449339792443400034e-03
6.144000000000000000e+03 5.335676742438502096e-01 -8.959136957781135141e-03 0.000000000000000000e+00 -8.959136957781135141e-03 0.000000000000000000e+00 7.265974514399236445e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.448014180621360017e-03
6.145000000000000000e+03 5.333917790131369463e-01 -8.953899873507692800e-03 0.000000000000000000e+00 -8.953899873507692800e-03 0.000000000000000000e+00 7.261868525453873437e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.446688615031394592e-03
6.146000000000000000e+03 5.332366102438126365e-01 -8.948553300709850833e-03 0.000000000000000000e+00 -8.948553300709850833e-03 0.000000000000000000e+00 7.257760604414071129e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.445363125242799557e-03
6.147000000000000000e+03 5.330998308853749368e-01 -8.943111646128844988e-03 0.000000000000000000e+00 -8.943111646128844988e-03 0.000000000000000000e+00 7.253650168639769191e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.444037763410063971e-03
6.148000000000000000e+03 5.329784156804524553e-01 -8.937591677466964410e-03 0.000000000000000000e+00 -8.937591677466964410e-03 0.000000000000000000e+00 7.249539116449408432e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.442712602169028753e-03
6.149000000000000000e+03 5.328687695828829840e-01 -8.932014817459687020e-03 0.000000000000000000e+00 -8.932014817459687020e-03 0.000000000000000000e+00 7.245428066611376075e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.441387731727725920e-03
6.150000000000000000e+03 5.327668676241242851e-01 -8.926403375457589787e-03 0.000000000000000000e+00 -8.926403375457589787e-03 0.000000000000000000e+00 7.241319275620604866e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.440063256313762918e-03
6.151000000000000000e+03 5.326683365091948730e-01 -8.920781890190894112e-03 0.000000000000000000e+00 -8.920781890190894112e-03 0.000000000000000000e+00 7.237215092460260769e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.438739290129212894e-03
6.152000000000000000e+03 5.325689176103520772e-01 -8.915176188964776469e-03 0.000000000000000000e+00 -8.915176188964776469e-03 0.000000000000000000e+00 7.233114924493950701e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.437415952902474918e-03
6.153000000000000000e+03 5.324641164282437611e-01 -8.909610199540025227e-03 0.000000000000000000e+00 -8.909610199540025227e-03 0.000000000000000000e+00 7.229022602235028218e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.436093365292600316e-03
6.154000000000000000e+03 5.323498890917504056e-01 -8.904107237029081773e-03 0.000000000000000000e+00 -8.904107237029081773e-03 0.000000000000000000e+00 7.224938146299596763e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.434771644260438947e-03
6.155000000000000000e+03 5.322225024294409135e-01 -8.898688373281735467e-03 0.000000000000000000e+00 -8.898688373281735467e-03 0.000000000000000000e+00 7.220863652249764723e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.433450898604348288e-03
6.156000000000000000e+03 5.320787501424576460e-01 -8.893372379576398173e-03 0.000000000000000000e+00 -8.893372379576398173e-03 0.000000000000000000e+00 7.216800267672061377e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.432131224852346556e-03
6.157000000000000000e+03 5.319160739813034722e-01 -8.888172073285559652e-03 0.000000000000000000e+00 -8.888172073285559652e-03 0.000000000000000000e+00 7.212748891669579915e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.430812703603750902e-03
6.158000000000000000e+03 5.317326596244984493e-01 -8.883098979661833289e-03 0.000000000000000000e+00 -8.883098979661833289e-03 0.000000000000000000e+00 7.208709398484480432e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.429495396541392911e-03
6.159000000000000000e+03 5.315274293747572765e-01 -8.878157758063418697e-03 0.000000000000000000e+00 -8.878157758063418697e-03 0.000000000000000000e+00 7.204682843558074534e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.428179344159668615e-03
6.160000000000000000e+03 5.313003006129889405e-01 -8.873349720321414488e-03 0.000000000000000000e+00 -8.873349720321414488e-03 0.000000000000000000e+00 7.200669224462010430e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.426864564313150001e-03
6.161000000000000000e+03 5.310519659100406686e-01 -8.868669106058062537e-03 0.000000000000000000e+00 -8.868669106058062537e-03 0.000000000000000000e+00 7.196668225383313390e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.425551051641866789e-03
6.162000000000000000e+03 5.307839376221140659e-01 -8.864107714258249310e-03 0.000000000000000000e+00 -8.864107714258249310e-03 0.000000000000000000e+00 7.192678488027986171e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.424238777887406875e-03
6.163000000000000000e+03 5.304984868031971113e-01 -8.859652284695629029e-03 0.000000000000000000e+00 -8.859652284695629029e-03 0.000000000000000000e+00 7.188699865361639768e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.422927693092134141e-03
6.164000000000000000e+03 5.301984788818838723e-01 -8.855286500520805765e-03 0.000000000000000000e+00 -8.855286500520805765e-03 0.000000000000000000e+00 7.184731228812543322e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.421617727590870447e-03
6.165000000000000000e+03 5.298875553628114021e-01 -8.850988677927102213e-03 0.000000000000000000e+00 -8.850988677927102213e-03 0.000000000000000000e+00 7.180771255798853309e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.420308794776274704e-03
6.166000000000000000e+03 5.295694775363963824e-01 -8.846737002494074742e-03 0.000000000000000000e+00 -8.846737002494074742e-03 0.000000000000000000e+00 7.176818481681586717e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.419000794498191380e-03
6.167000000000000000e+03 5.292484945937242502e-01 -8.842507425578948269e-03 0.000000000000000000e+00 -8.842507425578948269e-03 0.000000000000000000e+00 7.172870614084402713e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.417693616919847119e-03
6.168000000000000000e+03 5.289288849538991144e-01 -8.838275329593159660e-03 0.000000000000000000e+00 -8.838275329593159660e-03 0.000000000000000000e+00 7.168926821486683310e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.416387146790720988e-03
6.169000000000000000e+03 5.286147912984856534e-01 -8.834016469982049896e-03 0.000000000000000000e+00 -8.834016469982049896e-03 0.000000000000000000e+00 7.164985565414693815e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.415081267846376542e-03
6.170000000000000000e+03 5.283103556745298857e-01 -8.829707157546039589e-03 0.000000000000000000e+00 -8.829707157546039589e-03 0.000000000000000000e+00 7.161045402278022956e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.413775867247113523e-03
6.171000000000000000e+03 5.280190466355084711e-01 -8.825328102760500101e-03 0.000000000000000000e+00 -8.825328102760500101e-03 0.000000000000000000e+00 7.157105038305909203e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.412470839859890769e-03
6.172000000000000000e+03 5.277440413654180817e-01 -8.820860003475457581e-03 0.000000000000000000e+00 -8.820860003475457581e-03 0.000000000000000000e+00 7.153162635576320975e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.411166092217153403e-03
6.173000000000000000e+03 5.274877366680175150e-01 -8.816289416734273549e-03 0.000000000000000000e+00 -8.816289416734273549e-03 0.000000000000000000e+00 7.149218081378351693e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.409861546010135705e-03
6.174000000000000000e+03 5.272520275229222175e-01 -8.811605575636980922e-03 0.000000000000000000e+00 -8.811605575636980922e-03 0.000000000000000000e+00 7.145270791068758683e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.408557140986668968e-03
6.175000000000000000e+03 5.270377224639201108e-01 -8.806804473437049655e-03 0.000000000000000000e+00 -8.806804473437049655e-03 0.000000000000000000e+00 7.141320471592298678e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.407252837125870751e-03
6.176000000000000000e+03 5.268450295486041268e-01 -8.801883115929182849e-03 0.000000000000000000e+00 -8.801883115929182849e-03 0.000000000000000000e+00 7.137367130744223104e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.405948616042087811e-03
6.177000000000000000e+03 5.266732572562611292e-01 -8.796847752202942294e-03 0.000000000000000000e+00 -8.796847752202942294e-03 0.000000000000000000e+00 7.133410330808562586e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.404644481543040779e-03
6.178000000000000000e+03 5.265208447635206790e-01 -8.791705673708327326e-03 0.000000000000000000e+00 -8.791705673708327326e-03 0.000000000000000000e+00 7.129452142673407475e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.403340459327841766e-03
6.179000000000000000e+03 5.263857186284836009e-01 -8.786470673451843988e-03 0.000000000000000000e+00 -8.786470673451843988e-03 0.000000000000000000e+00 7.125491924249130644e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.402036595861077289e-03
6.180000000000000000e+03 5.262648609338794747e-01 -8.781158779600953951e-03 0.000000000000000000e+00 -8.781158779600953951e-03 0.000000000000000000e+00 7.121531486539194739e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.400732956442475648e-03
6.181000000000000000e+03 5.261548679820451380e-01 -8.775790579092617935e-03 0.000000000000000000e+00 -8.775790579092617935e-03 0.000000000000000000e+00 7.117572078901347223e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.399429622572396253e-03
6.182000000000000000e+03 5.260520835018271946e-01 -8.770388224772582980e-03 0.000000000000000000e+00 -8.770388224772582980e-03 0.000000000000000000e+00 7.113614338901130991e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.398126688710190905e-03
6.183000000000000000e+03 5.259523011663528314e-01 -8.764973841035455376e-03 0.000000000000000000e+00 -8.764973841035455376e-03 0.000000000000000000e+00 7.109661208693406932e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.396824258544218718e-03
6.184000000000000000e+03 5.258514420435839165e-01 -8.759573817852585667e-03 0.000000000000000000e+00 -8.759573817852585667e-03 0.000000000000000000e+00 7.105712677581639374e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.395522440944046698e-03
6.185000000000000000e+03 5.257454180711395031e-01 -8.754209714487480240e-03 0.000000000000000000e+00 -8.754209714487480240e-03 0.000000000000000000e+00 7.101770923912189247e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.394221345725284576e-03
6.186000000000000000e+03 5.256302896016021853e-01 -8.748905521610103597e-03 0.000000000000000000e+00 -8.748905521610103597e-03 0.000000000000000000e+00 7.097837287644633009e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.392921079388092606e-03
6.187000000000000000e+03 5.255026366659769632e-01 -8.743681603464548840e-03 0.000000000000000000e+00 -8.743681603464548840e-03 0.000000000000000000e+00 7.093912961146441910e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.391621741049331340e-03
6.188000000000000000e+03 5.253594697058644458e-01 -8.738554666614556030e-03 0.000000000000000000e+00 -8.738554666614556030e-03 0.000000000000000000e+00 7.089998943192849477e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.390323418642932615e-03
6.189000000000000000e+03 5.251983432151140496e-01 -8.733538584754287418e-03 0.000000000000000000e+00 -8.733538584754287418e-03 0.000000000000000000e+00 7.086095257985713242e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.389026185585228473e-03
6.190000000000000000e+03 5.250176679711817673e-01 -8.728643133644329449e-03 0.000000000000000000e+00 -8.728643133644329449e-03 0.000000000000000000e+00 7.082203897544865276e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.387730098021903370e-03
6.191000000000000000e+03 5.248165499269705769e-01 -8.723874369905151166e-03 0.000000000000000000e+00 -8.723874369905151166e-03 0.000000000000000000e+00 7.078323603292951266e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.386435192751824211e-03
6.192000000000000000e+03 5.245948963055550029e-01 -8.719232210407245817e-03 0.000000000000000000e+00 -8.719232210407245817e-03 0.000000000000000000e+00 7.074455058302279997e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.385141485907225432e-03
6.193000000000000000e+03 5.243533420603284645e-01 -8.714712647581893817e-03 0.000000000000000000e+00 -8.714712647581893817e-03 0.000000000000000000e+00 7.070597919618169455e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.383848972436226246e-03
6.194000000000000000e+03 5.240934424738691311e-01 -8.710307172407835002e-03 0.000000000000000000e+00 -8.710307172407835002e-03 0.000000000000000000e+00 7.066751575773399033e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.382557626414271615e-03
6.195000000000000000e+03 5.238173903254634833e-01 -8.706003112521034509e-03 0.000000000000000000e+00 -8.706003112521034509e-03 0.000000000000000000e+00 7.062915171887083031e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.381267402142277265e-03
6.196000000000000000e+03 5.235279285933862603e-01 -8.701784872116445635e-03 0.000000000000000000e+00 -8.701784872116445635e-03 0.000000000000000000e+00 7.059087644130703117e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.379978236021836273e-03
6.197000000000000000e+03 5.232284621495242316e-01 -8.697631597246275811e-03 0.000000000000000000e+00 -8.697631597246275811e-03 0.000000000000000000e+00 7.055267019352476701e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.378690049077705627e-03
6.198000000000000000e+03 5.229227042704924777e-01 -8.693523126936964288e-03 0.000000000000000000e+00 -8.693523126936964288e-03 0.000000000000000000e+00 7.051453435112905836e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.377402750107757014e-03
6.199000000000000000e+03 5.226145316258483664e-01 -8.689435630360503940e-03 0.000000000000000000e+00 -8.689435630360503940e-03 0.000000000000000000e+00 7.047643992940651712e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.376116239231695425e-03
6.200000000000000000e+03 5.223080534000666963e-01 -8.685344725814092212e-03 0.000000000000000000e+00 -8.685344725814092212e-03 0.000000000000000000e+00 7.043838013461503796e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.374830411795212204e-03
6.201000000000000000e+03 5.220071576846412320e-01 -8.681228618485343704e-03 0.000000000000000000e+00 -8.681228618485343704e-03 0.000000000000000000e+00 7.040034120459704413e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.373545162419333575e-03
6.202000000000000000e+03 5.217157297396214366e-01 -8.677064536959724905e-03 0.000000000000000000e+00 -8.677064536959724905e-03 0.000000000000000000e+00 7.036231036992261247e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.372260389058348247e-03
6.203000000000000000e+03 5.214369138047579844e-01 -8.672831804883558010e-03 0.000000000000000000e+00 -8.672831804883558010e-03 0.000000000000000000e+00 7.032427634531593884e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.370975996889799042e-03
6.204000000000000000e+03 5.211738010729504156e-01 -8.668514830253527814e-03 0.000000000000000000e+00 -8.668514830253527814e-03 0.000000000000000000e+00 7.028622975982641921e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.369691901939686332e-03
6.205000000000000000e+03 5.209285031581114556e-01 -8.664098554599163754e-03 0.000000000000000000e+00 -8.664098554599163754e-03 0.000000000000000000e+00 7.024815608184947942e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.368408034231179363e-03
6.206000000000000000e+03 5.207026608556750702e-01 -8.659574165827141692e-03 0.000000000000000000e+00 -8.659574165827141692e-03 0.000000000000000000e+00 7.021006559505394914e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.367124340383361260e-03
6.207000000000000000e+03 5.204970143644878089e-01 -8.654936484027524884e-03 0.000000000000000000e+00 -8.654936484027524884e-03 0.000000000000000000e+00 7.017194156166934454e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.365840785577277880e-03
6.208000000000000000e+03 5.203116713844347929e-01 -8.650184892574280110e-03 0.000000000000000000e+00 -8.650184892574280110e-03 0.000000000000000000e+00 7.013379970496586013e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.364557354737450164e-03
6.209000000000000000e+03 5.201458855913858592e-01 -8.645323350332615245e-03 0.000000000000000000e+00 -8.645323350332615245e-03 0.000000000000000000e+00 7.009562872953250916e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.363274053009901475e-03
6.210000000000000000e+03 5.199980881828045742e-01 -8.640359485267827891e-03 0.000000000000000000e+00 -8.640359485267827891e-03 0.000000000000000000e+00 7.005744216172725934e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.361990905404116749e-03
6.211000000000000000e+03 5.198661711808059138e-01 -8.635306489944061595e-03 0.000000000000000000e+00 -8.635306489944061595e-03 0.000000000000000000e+00 7.001925580738282973e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.360707955693044792e-03
6.212000000000000000e+03 5.197472772312230482e-01 -8.630180404004487299e-03 0.000000000000000000e+00 -8.630180404004487299e-03 0.000000000000000000e+00 6.998106512167086117e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.359425264571912227e-03
6.213000000000000000e+03 5.196382067016105388e-01 -8.624999488253300151e-03 0.000000000000000000e+00 -8.624999488253300151e-03 0.000000000000000000e+00 6.994288935936434672e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.358142907189416215e-03
6.214000000000000000e+03 5.195353234961687106e-01 -8.619785714648600314e-03 0.000000000000000000e+00 -8.619785714648600314e-03 0.000000000000000000e+00 6.990474138420289113e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.356860970135124737e-03
6.215000000000000000e+03 5.194346973780985532e-01 -8.614561715478150430e-03 0.000000000000000000e+00 -8.614561715478150430e-03 0.000000000000000000e+00 6.986663458173064320e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.355579547978239222e-03
6.216000000000000000e+03 5.193324772404038780e-01 -8.609349908953050495e-03 0.000000000000000000e+00 -8.609349908953050495e-03 0.000000000000000000e+00 6.982857489706733797e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.354298739533561495e-03
6.217000000000000000e+03 5.192247466308894666e-01 -8.604173835111320057e-03 0.000000000000000000e+00 -8.604173835111320057e-03 0.000000000000000000e+00 6.979059001749728097e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.353018643984939325e-03
6.218000000000000000e+03 5.191079698542835352e-01 -8.599054307931907476e-03 0.000000000000000000e+00 -8.599054307931907476e-03 0.000000000000000000e+00 6.975268429550900671e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.351739357009864681e-03
6.219000000000000000e+03 5.189789086300568011e-01 -8.594011560055131102e-03 0.000000000000000000e+00 -8.594011560055131102e-03 0.000000000000000000e+00 6.971486057062299159e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.350460967058863981e-03
6.220000000000000000e+03 5.188347467501861487e-01 -8.589061526293854248e-03 0.000000000000000000e+00 -8.589061526293854248e-03 0.000000000000000000e+00 6.967714205287005129e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.349183551946214817e-03
6.221000000000000000e+03 5.186733436565476030e-01 -8.584217437067194825e-03 0.000000000000000000e+00 -8.584217437067194825e-03 0.000000000000000000e+00 6.963952742853701978e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.347907175864194548e-03
6.222000000000000000e+03 5.184933157823917727e-01 -8.579490060526299630e-03 0.000000000000000000e+00 -8.579490060526299630e-03 0.000000000000000000e+00 6.960201291054016887e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.346631886964824609e-03
6.223000000000000000e+03 5.182939425610558759e-01 -8.574882155129715314e-03 0.000000000000000000e+00 -8.574882155129715314e-03 0.000000000000000000e+00 6.956460695944828923e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.345357715543344407e-03
6.224000000000000000e+03 5.180751921925083048e-01 -8.570395716797423250e-03 0.000000000000000000e+00 -8.570395716797423250e-03 0.000000000000000000e+00 6.952731539421302953e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.344084672952465247e-03
6.225000000000000000e+03 5.178379405245359113e-01 -8.566026027900276729e-03 0.000000000000000000e+00 -8.566026027900276729e-03 0.000000000000000000e+00 6.949011917930631409e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.342812751261070428e-03
6.226000000000000000e+03 5.175836404520199885e-01 -8.561765536006498561e-03 0.000000000000000000e+00 -8.561765536006498561e-03 0.000000000000000000e+00 6.945302659624827402e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.341541923652667348e-03
6.227000000000000000e+03 5.173145574608222219e-01 -8.557600470369373935e-03 0.000000000000000000e+00 -8.557600470369373935e-03 0.000000000000000000e+00 6.941601408407819217e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.340272145568886859e-03
6.228000000000000000e+03 5.170334595363303976e-01 -8.553516525452532770e-03 0.000000000000000000e+00 -8.553516525452532770e-03 0.000000000000000000e+00 6.937907858797775183e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.339003356522600635e-03
6.229000000000000000e+03 5.167435077266304688e-01 -8.549495021617061277e-03 0.000000000000000000e+00 -8.549495021617061277e-03 0.000000000000000000e+00 6.934220826492149513e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.337735482540356312e-03
6.230000000000000000e+03 5.164482773919443215e-01 -8.545513632833862810e-03 0.000000000000000000e+00 -8.545513632833862810e-03 0.000000000000000000e+00 6.930539038341119659e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.336468439108552043e-03
6.231000000000000000e+03 5.161516180019849465e-01 -8.541551652918319762e-03 0.000000000000000000e+00 -8.541551652918319762e-03 0.000000000000000000e+00 6.926861925613343220e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.335202134518046681e-03
6.232000000000000000e+03 5.158572826825537083e-01 -8.537584912446122970e-03 0.000000000000000000e+00 -8.537584912446122970e-03 0.000000000000000000e+00 6.923186704473399330e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.333936473458994271e-03
6.233000000000000000e+03 5.155690761094540164e-01 -8.533592597918596145e-03 0.000000000000000000e+00 -8.533592597918596145e-03 0.000000000000000000e+00 6.919512884016325478e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.332671360760765623e-03
6.234000000000000000e+03 5.152904865887192321e-01 -8.529552911648420957e-03 0.000000000000000000e+00 -8.529552911648420957e-03 0.000000000000000000e+00 6.915839343281887305e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.331406705079672050e-03
6.235000000000000000e+03 5.150245507940930390e-01 -8.525446852857136368e-03 0.000000000000000000e+00 -8.525446852857136368e-03 0.000000000000000000e+00 6.912165117752084621e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.330142422438137788e-03
6.236000000000000000e+03 5.147738821184471014e-01 -8.521258203421861258e-03 0.000000000000000000e+00 -8.521258203421861258e-03 0.000000000000000000e+00 6.908489436696852587e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.328878439446943657e-03
6.237000000000000000e+03 5.145405701479480731e-01 -8.516974147523186447e-03 0.000000000000000000e+00 -8.516974147523186447e-03 0.000000000000000000e+00 6.904812495527551039e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.327614696093710044e-03
6.238000000000000000e+03 5.143258808430255513e-01 -8.512585758541356060e-03 0.000000000000000000e+00 -8.512585758541356060e-03 0.000000000000000000e+00 6.901132505035587061e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.326351148008071058e-03
6.239000000000000000e+03 5.141305032010136111e-01 -8.508088334710700584e-03 0.000000000000000000e+00 -8.508088334710700584e-03 0.000000000000000000e+00 6.897450159229104143e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.325087768088937967e-03
6.240000000000000000e+03 5.139543043362824193e-01 -8.503481571015479926e-03 0.000000000000000000e+00 -8.503481571015479926e-03 0.000000000000000000e+00 6.893765664707458829e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.323824547451074474e-03
6.241000000000000000e+03 5.137962623237767312e-01 -8.498769560901554138e-03 0.000000000000000000e+00 -8.498769560901554138e-03 0.000000000000000000e+00 6.890079474053413186e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.322561495655060336e-03
6.242000000000000000e+03 5.136550221612596889e-01 -8.493960628123020662e-03 0.000000000000000000e+00 -8.493960628123020662e-03 0.000000000000000000e+00 6.886392266669500578e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.321298640213598607e-03
6.243000000000000000e+03 5.135281420138595454e-01 -8.489066252756354014e-03 0.000000000000000000e+00 -8.489066252756354014e-03 0.000000000000000000e+00 6.882704920665250539e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.320036025394255463e-03
6.244000000000000000e+03 5.134130728345293049e-01 -8.484103561685638756e-03 0.000000000000000000e+00 -8.484103561685638756e-03 0.000000000000000000e+00 6.879019219770907308e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.318773710377829186e-03
